date,DEBT_CG_TOTAL,REV_GG_TAX_TOTAL,EXP_CG_TOTAL_EST,REV_CG_TOTAL_EST,REV_CG_TAX_TOTAL_EST,FIN_CG_COIN_EST,FIN_CG_NETBORROW_EST,FIN_CG_RESERVES_EST,UNEMPL_RATE,REV_SG_TAX_WAGES,REV_SG_TAX_CORP,REV_SG_TAX_WITHHOLD,REV_SG_TAX_ASSESSED,REV_SG_TAX_NONASSESSED,REV_CG_TAX_ASSESSED_FED,REV_CG_TOTAL,REV_CG_TAX_FEDSHARE,REV_CG_TAX_INCTAX_FED,REV_CG_TAX_WAGES_FED,REV_CG_TAX_NONASSESSED_FED,REV_CG_TAX_WITHHOLD_FED,REV_CG_TAX_VAT_FED,REV_CG_TAX_TRADETAX_FED,REV_CG_TAX_SUPPGRANTS,REV_CG_TAX_EUOWN_GNI,REV_CG_TAX_EUOWN_VAT,REV_CG_TAX_GRANTS_TRANSPORT,REV_CG_TAX_GRANTS_MVTAX,REV_CG_OTH_ECONACT,REV_CG_OTH_INTEREST,REV_CG_OTH_PRIVATIZATION,EXP_CG_FUNC_GENSERV,EXP_CG_FUNC_EDU,EXP_CG_FUNC_DEFENSE,EXP_CG_FUNC_SOCSEC,EXP_CG_FUNC_HEALTH,EXP_CG_FUNC_HOUSING,EXP_CG_FUNC_AGRI,EXP_CG_FUNC_ENERGY,EXP_CG_FUNC_TRANSPORT,EXP_CG_FUNC_FINMGMT,EXP_CG_CAT_INTEREST,EXP_CG_CAT_GRANTS,EXP_CG_CAT_HR,EXP_CG_CAT_OPEX,EXP_CG_CAT_INVEST,EXP_CG_CAT_FIXEDASSET,EXP_CG_CAT_FINASSIST,EXP_GG_SA_TOTAL,EXP_GG_SA_COE,EXP_GG_SA_GFCF,EXP_GG_SA_INTERMED,EXP_GG_SA_SOCBEN,GG_SA_NETLENDING,REV_GG_SA_TOTAL,REV_GG_SA_LEVIES,REV_GG_SA_SOCCONTRIB,REV_GG_SA_TAXES,EXP_GG_SA_SOCBENKIND,EMPL_TOTAL,EMPL_EMPLOYEES,GDP_NOMINAL,GNI_CORP_INV_INCOME,GNI_COE,HOURS_WORKED,GDP_CONS_HH,GDP_CONS_GOV,GDP_GFCF,GDP_EXPORTS,GDP_IMPORTS,REV_GG_SA_TAXPROD,REV_GG_SA_TAXINCOME,REV_GG_SA_CAPTRANSFER_RES,EXP_GG_SA_SUBSIDIES,EXP_GG_SA_OTHTRANSFER,EXP_GG_SA_CAPTRANSFER_USE,EXP_GG_SA_PROPINC_USE,REV_GG_SA_PROPINC_RES,EXP_SSF_TOTAL,REV_SSF_TOTAL,REV_PIF_TOTAL,EXP_PIF_TOTAL,REV_PIF_CONTRIB,EXP_PIF_PENSIONS
2018-11-01,1086349000000.0,48466344406.911,343600000000.0,341700000000.0,321300000000.0,300000000.0,0.0,1600000000.0,5.0,16265039372.757,-231471976.298,375223326.91,-395880031.26900005,952596913.96,-167000000.0,24558777666.0,17803000000.0,7246000000.0,6926000000.0,438000000.0,165000000.0,10442000000.0,114000000.0,0.0,0.0,0.0,708000000.0,2248000000.0,16000000.0,11000000.0,25000000.0,8058000000.0,2222000000.0,3892000000.0,14644000000.0,208000000.0,337000000.0,135000000.0,353000000.0,1912000000.0,1383000000.0,1070000000.0,18729000000.0,2540000000.0,3105000000.0,3681000000.0,1011000000.0,2669000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-01,1070154000000.0,92976552337.56299,343600000000.0,341677000000.0,321307000000.0,292000000.0,0.0,1641000000.0,5.0,26023970304.767002,7845238074.75,417936572.21000004,15823257543.764,2044165726.67,6729000000.0,46993575102.0,34502000000.0,24720000000.0,12879000000.0,1006000000.0,184000000.0,8432000000.0,549000000.0,1762000000.0,2730000000.0,201000000.0,708000000.0,0.0,332000000.0,67000000.0,399000000.0,10844000000.0,4531000000.0,4682000000.0,7031000000.0,601000000.0,411000000.0,495000000.0,1116000000.0,3950000000.0,3016000000.0,173000000.0,13197000000.0,2280000000.0,5784000000.0,10857000000.0,2015000000.0,8843000000.0,139245333333.33334,25252000000.0,9002000000.0,18432000000.0,43678333333.333336,1263000000.0,140508333333.33334,122053333333.33333,51491666666.666664,70561666666.66667,23964000000.0,45259000.0,41059000.0,294120000000.0,62172333333.333336,166876333333.33334,5251060700.0,152868333333.33334,57655333333.333336,64992333333.333336,122621666666.66667,107872666666.66667,32053000000.0,38508666666.666664,1391666666.6666667,4027333333.3333335,6606666666.666667,5677666666.666667,2739666666.6666665,1400000000.0,647873800000.0,659026600000.0,27651000000.0,26144000000.0,20187000000.0,22347333333.333332
2019-01-01,1073740000000.0,49003863804.342,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,18456022971.342003,327337444.345,688424079.8100001,1116396568.365,2055935173.14,473000000.0,20728000000.0,17391000000.0,7978000000.0,6019000000.0,1019000000.0,303000000.0,9414000000.0,0.0,0.0,1973000000.0,209000000.0,721000000.0,0.0,30000000.0,24000000.0,23000000.0,7521000000.0,1349000000.0,3711000000.0,22576000000.0,226000000.0,340000000.0,19000000.0,1032000000.0,1519000000.0,5762000000.0,5485000000.0,25834000000.0,3664000000.0,1911000000.0,3236000000.0,442000000.0,2794000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,1068461000000.0,55323587451.237,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,16611168530.668,-32618446.513,513528029.31,441872437.538,921706625.5899999,188000000.0,21856000000.0,20163000000.0,7890000000.0,7041000000.0,455000000.0,226000000.0,12235000000.0,37000000.0,0.0,5327000000.0,563000000.0,721000000.0,2248000000.0,13000000.0,14000000.0,32000000.0,6468000000.0,1479000000.0,2836000000.0,14280000000.0,173000000.0,108000000.0,26000000.0,133000000.0,1002000000.0,918000000.0,283000000.0,18341000000.0,2853000000.0,1907000000.0,1170000000.0,373000000.0,796000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,1075607000000.0,70888065817.803,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,15856200147.324,8899209017.039999,240567446.56,15894984540.399,1160408944.28,6756000000.0,35817000000.0,26495000000.0,18537000000.0,6737000000.0,485000000.0,106000000.0,7960000000.0,-3000000.0,1860000000.0,1973000000.0,208000000.0,721000000.0,0.0,2449000000.0,25000000.0,182000000.0,6168000000.0,1173000000.0,3124000000.0,14464000000.0,159000000.0,139000000.0,72000000.0,204000000.0,1177000000.0,-118000000.0,-603000000.0,17655000000.0,2683000000.0,2174000000.0,1466000000.0,531000000.0,936000000.0,127053333333.33333,22847000000.0,5904666666.666667,15001000000.0,45605000000.0,5563000000.0,132616333333.33333,116797333333.33333,47244666666.666664,69552666666.66667,24073000000.0,44914000.0,40738000.0,291243333333.3333,72656666666.66667,148580000000.0,5294604400.0,153268666666.66666,58538000000.0,63367333333.333336,126076666666.66667,108790333333.33333,32896333333.333332,36656333333.333336,980000000.0,3793000000.0,5860666666.666667,2017333333.3333333,2019333333.3333333,1941000000.0,166765700000.0,164079400000.0,25994666666.666668,26210000000.0,18131000000.0,22442666666.666668
2019-04-01,1065547000000.0,52272074755.559,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,4.9,18071784040.111,-42878887.338,481437901.97,1509934166.451,1777268047.9099998,636000000.0,28121000000.0,18659000000.0,9387000000.0,7677000000.0,883000000.0,212000000.0,8986000000.0,288000000.0,0.0,1381000000.0,146000000.0,721000000.0,0.0,2298000000.0,12000000.0,129000000.0,6214000000.0,1917000000.0,2974000000.0,15110000000.0,214000000.0,373000000.0,59000000.0,147000000.0,1638000000.0,1330000000.0,719000000.0,18452000000.0,2770000000.0,2252000000.0,2667000000.0,858000000.0,1809000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,1087918000000.0,52396076677.672,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,16867239890.751999,-37556004.948,478690916.93,309126510.478,2034384428.25,131000000.0,25441000000.0,18900000000.0,8422000000.0,7165000000.0,935000000.0,211000000.0,10256000000.0,220000000.0,0.0,1184000000.0,125000000.0,721000000.0,2248000000.0,244000000.0,18000000.0,27000000.0,6824000000.0,1687000000.0,3586000000.0,14494000000.0,165000000.0,159000000.0,75000000.0,239000000.0,1618000000.0,57000000.0,-453000000.0,18032000000.0,2828000000.0,2732000000.0,2153000000.0,844000000.0,1308000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,1081378000000.0,80664839146.706,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,19497740369.15,8165613741.9140005,290047682.71000004,14250245016.303,6614478595.48,6063000000.0,37965000000.0,31075000000.0,21342000000.0,8284000000.0,2784000000.0,127000000.0,9734000000.0,1000000.0,1768000000.0,1907000000.0,209000000.0,720000000.0,0.0,9000000.0,24000000.0,82000000.0,6152000000.0,1861000000.0,2968000000.0,14346000000.0,169000000.0,148000000.0,49000000.0,296000000.0,1496000000.0,7309000000.0,6725000000.0,17594000000.0,2956000000.0,2082000000.0,2396000000.0,774000000.0,1623000000.0,131211333333.33333,22805000000.000004,8156000000.0,15569333333.333334,45302333333.333336,8858000000.0,140069333333.33334,122650000000.0,49520666666.666664,73129333333.33333,24267000000.0,45246000.0,41091000.0,288750000000.0,57923000000.0,155299666666.66666,4876085633.333333,155425666666.66666,59193666666.666664,62528000000.0,124220666666.66667,107508333333.33333,32248666666.666668,40880666666.666664,970000000.0,3892333333.3333335,6616000000.0,1839000000.0,2832333333.3333335,2633666666.6666665,335666400000.0,334989100000.0,27136666666.666668,26934666666.666668,19279000000.0,23003666666.666668
2019-07-01,1071495000000.0,53498477899.963,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,19067743658.496998,-38741369.843,336051061.01,-641874845.625,2675385906.82,-265000000.0,26837000000.0,19283000000.0,9626000000.0,7998000000.0,1765000000.0,148000000.0,9353000000.0,303000000.0,0.0,1973000000.0,209000000.0,721000000.0,0.0,428000000.0,66000000.0,428000000.0,7287000000.0,2338000000.0,3622000000.0,15700000000.0,204000000.0,478000000.0,79000000.0,298000000.0,2419000000.0,-781000000.0,-1331000000.0,19477000000.0,2840000000.0,2899000000.0,4023000000.0,1143000000.0,2880000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,1084745000000.0,52670160822.283,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,18140241709.395,71138086.893,504495003.86,-487827294.452,1480673324.87,-219000000.0,25497000000.0,19091000000.0,8581000000.0,7722000000.0,822000000.0,222000000.0,10289000000.0,221000000.0,0.0,1973000000.0,209000000.0,721000000.0,2248000000.0,24000000.0,12000000.0,570000000.0,7005000000.0,1530000000.0,3443000000.0,14548000000.0,210000000.0,156000000.0,107000000.0,333000000.0,1973000000.0,4577000000.0,2244000000.0,19990000000.0,2797000000.0,2732000000.0,2638000000.0,1126000000.0,1511000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,1085232000000.0,72851798348.74501,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,16459524593.139,7574051101.948,325569030.96,14743468656.477001,1160831795.28,6270000000.0,33468000000.0,28111000000.0,17775000000.0,6985000000.0,588000000.0,143000000.0,10326000000.0,9000000.0,2192000000.0,1973000000.0,208000000.0,721000000.0,0.0,9000000.0,19000000.0,23000000.0,7206000000.0,1478000000.0,3326000000.0,14515000000.0,200000000.0,169000000.0,80000000.0,158000000.0,1810000000.0,-163000000.0,-735000000.0,18219000000.0,2923000000.0,2421000000.0,2456000000.0,955000000.0,1502000000.0,133377666666.66667,22882000000.0,8600000000.0,16618666666.666666,46263333333.333336,452333333.3333333,133830000000.0,116863333333.33333,49056000000.0,67807333333.333336,24385666666.666668,45397000.0,41261000.0,297513333333.3333,68844666666.66667,157426666666.66666,5327686500.0,157003666666.66666,60531666666.666664,62383000000.0,125608666666.66667,108655333333.33333,33021000000.0,34786333333.333336,1120333333.3333333,3937333333.3333335,5977000000.0,2661333333.3333335,2083333333.3333333,1493333333.3333333,506495200000.0,504745700000.0,26768333333.333332,27572000000.0,18879000000.0,23544333333.333332
2019-10-01,1076109000000.0,49839078008.165,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,16314187140.725,-143719653.061,408112758.32000005,-32382654.568,1037654126.8299999,-15000000.0,24414000000.0,17257000000.0,7483000000.0,6918000000.0,472000000.0,180000000.0,9514000000.0,261000000.0,0.0,2643000000.0,313000000.0,721000000.0,0.0,416000000.0,12000000.0,23000000.0,7075000000.0,2170000000.0,3360000000.0,15006000000.0,250000000.0,395000000.0,81000000.0,251000000.0,2343000000.0,-14000000.0,-810000000.0,19214000000.0,2864000000.0,2548000000.0,3727000000.0,1154000000.0,2572000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,1092420000000.0,51115032784.743004,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,17416264473.606003,-621609564.3149999,427098182.89,-262668891.99799997,996623810.9000001,-111000000.0,26044000000.0,18675000000.0,7655000000.0,7426000000.0,464000000.0,188000000.0,10817000000.0,203000000.0,0.0,0.0,0.0,721000000.0,2248000000.0,45000000.0,15000000.0,163000000.0,8541000000.0,2154000000.0,3796000000.0,14826000000.0,295000000.0,295000000.0,144000000.0,374000000.0,2026000000.0,774000000.0,333000000.0,18987000000.0,3187000000.0,3208000000.0,3687000000.0,1091000000.0,2598000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,1078261000000.0,95346356263.518,356400000000.0,350600000000.0,325500000000.0,300000000.0,0.0,5500000000.0,5.0,26901962702.443,7893023906.859,451594041.41,16869733090.130001,2138288861.0899997,7171000000.0,50304000000.0,36175000000.0,25708000000.0,13339000000.0,1052000000.0,198000000.0,10060000000.0,407000000.0,1735000000.0,1010000000.0,121000000.0,721000000.0,0.0,411000000.0,68000000.0,344000000.0,11692000000.0,4689000000.0,5198000000.0,7268000000.0,702000000.0,434000000.0,471000000.0,561000000.0,3222000000.0,731000000.0,54000000.0,13168000000.0,1820000000.0,6269000000.0,8447000000.0,1892000000.0,6553000000.0,145229333333.33334,26499333333.333332,9389000000.0,19310333333.333332,46151666666.666664,776333333.3333334,146005666666.66666,127193666666.66667,53587666666.666664,73606000000.0,25471000000.0,45608000.0,41491000.0,301586666666.6667,58658666666.666664,173288999999.99997,5215375000.0,156884000000.0,60905333333.333336,64360666666.666664,125454666666.66667,109634666666.66667,33295333333.333332,40310666666.666664,1366333333.3333333,4550000000.0,6683333333.333333,4861000000.0,2415666666.6666665,1489333333.3333333,679929300000.0,688054800000.0,28918666666.666668,27616333333.333332,21044333333.333332,23558000000.0
2020-01-01,1086767000000.0,52767813854.52699,362000000000.0,351000000000.0,325000000000.0,300000000.0,0.0,10600000000.0,5.0,19271699385.648003,1071319148.379,975906105.88,1638664094.1320002,2591358319.78,695000000.0,20487000000.0,18330000000.0,9178000000.0,6238000000.0,1280000000.0,429000000.0,9134000000.0,19000000.0,0.0,4029000000.0,433000000.0,734000000.0,0.0,51000000.0,15000000.0,34000000.0,7789000000.0,1263000000.0,3801000000.0,22563000000.0,262000000.0,57000000.0,16000000.0,2027000000.0,1458000000.0,5045000000.0,4762000000.0,27235000000.0,3809000000.0,1908000000.0,2497000000.0,697000000.0,1800000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,1098707000000.0,58947525969.038,362000000000.0,351000000000.0,325000000000.0,300000000.0,0.0,10600000000.0,5.0,17501536554.853,11148893.013,683615940.5500001,651964040.975,713388066.75,277000000.0,27121000000.0,21201000000.0,8363000000.0,7432000000.0,348000000.0,301000000.0,12788000000.0,49000000.0,0.0,2418000000.0,261000000.0,734000000.0,2248000000.0,14000000.0,4000000.0,16000000.0,6252000000.0,1357000000.0,2871000000.0,15049000000.0,148000000.0,36000000.0,39000000.0,208000000.0,1014000000.0,1318000000.0,529000000.0,18654000000.0,2980000000.0,1977000000.0,1257000000.0,435000000.0,822000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,1100321000000.0,69634665826.38899,484500000000.0,317500000000.0,291500000000.0,300000000.0,156000000000.0,10600000000.0,5.0,16615623779.073,7412163832.409,812757917.6600001,16420206770.14,1761791903.72,6979000000.0,37841000000.0,25493000000.0,18929000000.0,7052000000.0,834000000.0,358000000.0,6564000000.0,0.0,2405000000.0,1208000000.0,130000000.0,734000000.0,0.0,5861000000.0,24000000.0,272000000.0,7075000000.0,2151000000.0,3490000000.0,15078000000.0,649000000.0,156000000.0,72000000.0,229000000.0,1472000000.0,-473000000.0,-1016000000.0,19833000000.0,2838000000.0,2617000000.0,2053000000.0,695000000.0,1358000000.0,135470666666.66667,23846333333.333332,6454666666.666667,16516666666.666666,48079000000.0,1061000000.0,136531666666.66667,119703666666.66667,49053666666.666664,70650000000.0,25316666666.666668,45179000.0,41091000.0,293780000000.0,66703333333.333336,153138000000.0,5200064066.666667,150959333333.33334,62168666666.666664,65893333333.333336,121890666666.66667,107059666666.66667,32430333333.333332,38219666666.666664,1102666666.6666667,5218000000.0,6324666666.666667,1960000000.0,1793666666.6666667,2263000000.0,175867000000.0,168938600000.0,26859333333.333332,27540666666.666668,18666333333.333332,23609666666.666668
2020-04-01,1098095000000.0,39030259553.96001,484500000000.0,317500000000.0,291500000000.0,300000000.0,156000000000.0,10600000000.0,5.8,17542194006.819,-2481360259.2330003,553136173.8,-713445034.318,1406410600.8899999,-305000000.0,19531000000.0,12070000000.0,6808000000.0,7456000000.0,653000000.0,243000000.0,4981000000.0,281000000.0,0.0,2015000000.0,216000000.0,784000000.0,0.0,609000000.0,12000000.0,37000000.0,7017000000.0,1687000000.0,3398000000.0,30470000000.0,854000000.0,103000000.0,63000000.0,270000000.0,1515000000.0,421000000.0,-108000000.0,34483000000.0,2824000000.0,2800000000.0,2252000000.0,826000000.0,1426000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,1157124000000.0,41986612611.873,484500000000.0,317500000000.0,291500000000.0,300000000.0,156000000000.0,10600000000.0,6.2,15135478836.621,-224706437.639,349058733.49,-998821586.4330001,1297283885.77,-424000000.0,13998000000.0,14521000000.0,6662000000.0,6412000000.0,633000000.0,154000000.0,7662000000.0,197000000.0,0.0,3022000000.0,349000000.0,746000000.0,2248000000.0,-2557000000.0,19000000.0,15000000.0,6477000000.0,1649000000.0,3006000000.0,15620000000.0,4037000000.0,59000000.0,64000000.0,184000000.0,1637000000.0,-1174000000.0,-1680000000.0,23203000000.0,2807000000.0,2189000000.0,1985000000.0,829000000.0,1156000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,1195694000000.0,65343053778.19299,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.4,18082502175.479,5054282681.218,281550388.3,12345265294.842999,2520143799.94,5250000000.0,30304000000.0,24241000000.0,16687000000.0,7688000000.0,1100000000.0,124000000.0,7555000000.0,-1000000.0,2473000000.0,71000000.0,152000000.0,746000000.0,0.0,7000000.0,30000000.0,-61000000.0,6927000000.0,2052000000.0,3314000000.0,14723000000.0,4269000000.0,186000000.0,65000000.0,357000000.0,1698000000.0,6779000000.0,6031000000.0,22395000000.0,2974000000.0,2544000000.0,2851000000.0,813000000.0,2038000000.0,148073333333.33334,23739000000.0,9315000000.0,18558000000.0,49746333333.333336,-18784000000.0,129289333333.33333,113495666666.66667,49492333333.333336,64003333333.333336,23987666666.666668,44777000.0,40726000.0,265056666666.66666,43046999999.99999,150281333333.33334,4483651666.666667,135314333333.33333,63623333333.333336,60257000000.0,95705000000.0,84919333333.33333,30619666666.666668,33383666666.666668,1185000000.0,10914999999.999998,7176000000.0,2499666666.6666665,2175333333.3333335,1762333333.3333333,362582200000.0,344859600000.0,27366000000.0,27625000000.0,19171666666.666668,23629666666.666668
2020-07-01,1221923000000.0,53343940472.346,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.4,18010914147.068,-262528547.19399998,472011850.6,-244192342.349,3853649050.49,-100000000.0,25830000000.0,17592000000.0,9371000000.0,7677000000.0,1716000000.0,207000000.0,8030000000.0,191000000.0,0.0,1226000000.0,130000000.0,747000000.0,0.0,1023000000.0,73000000.0,583000000.0,7693000000.0,1873000000.0,3777000000.0,22104000000.0,2193000000.0,102000000.0,103000000.0,271000000.0,1906000000.0,-1712000000.0,-2060000000.0,26804000000.0,2977000000.0,3051000000.0,3820000000.0,1121000000.0,2700000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,1262562000000.0,51442792117.33,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.3,16938511145.135998,9100610.773,521508267.53000003,-264574699.189,1359025928.0900002,-119000000.0,21469000000.0,17184000000.0,8112000000.0,7199000000.0,797000000.0,230000000.0,8940000000.0,132000000.0,0.0,815000000.0,130000000.0,3246000000.0,2248000000.0,9000000.0,32000000.0,1000000.0,7304000000.0,1932000000.0,3543000000.0,17605000000.0,1136000000.0,100000000.0,49000000.0,226000000.0,1835000000.0,1934000000.0,1415000000.0,20561000000.0,2847000000.0,2783000000.0,4496000000.0,887000000.0,3608000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,1282557000000.0,63520830523.022,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.3,12521056714.222,5664249837.14,467884370.68,14001091684.726,1093992602.4199998,5952000000.0,26720000000.0,20211000000.0,13078000000.0,3531000000.0,558000000.0,206000000.0,7132000000.0,1000000.0,1652000000.0,1595000000.0,174000000.0,746000000.0,0.0,38000000.0,42000000.0,16000000.0,7794000000.0,1704000000.0,3667000000.0,16833000000.0,2193000000.0,103000000.0,66000000.0,260000000.0,1690000000.0,-1800000000.0,-2367000000.0,21724000000.0,2670000000.0,2603000000.0,4018000000.0,821000000.0,3197000000.0,145523000000.0,23740666666.666668,9220666666.666666,18125333333.333332,50667000000.0,-17632666666.666668,127890333333.33333,111370666666.66667,49888333333.333336,61482333333.333336,26176666666.666668,44849000.0,40830000.0,290423333333.3333,62946666666.666664,156038333333.33334,4953022966.666667,148801000000.0,65123333333.333336,58771666666.666664,112266333333.33333,95332000000.0,29745000000.0,31737333333.333332,1209333333.3333333,6822333333.333333,6578000000.0,2441666666.6666665,1810333333.3333333,1421333333.3333333,558103800000.0,526736300000.00006,27563000000.0,28832333333.333332,19369666666.666668,24684666666.666668
2020-10-01,1278683000000.0,45453730381.708,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.2,14586639306.452,66567728.91200001,366085250.65,-234245556.326,1394140066.72,-101000000.0,22025000000.0,14658000000.0,7663000000.0,7014000000.0,557000000.0,161000000.0,6783000000.0,212000000.0,0.0,1993000000.0,216000000.0,747000000.0,0.0,622000000.0,27000000.0,4000000.0,7760000000.0,1933000000.0,3566000000.0,18459000000.0,802000000.0,67000000.0,68000000.0,327000000.0,2184000000.0,7014000000.0,-838000000.0,27275000000.0,3290000000.0,2864000000.0,5998000000.0,937000000.0,5061000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,1288444000000.0,47544929495.601,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.1,16424978396.005001,-130139245.81300001,535069709.47,-127637957.03799999,1492021193.92,-54000000.0,18663000000.0,16324000000.0,8885000000.0,7988000000.0,779000000.0,235000000.0,7281000000.0,157000000.0,0.0,4347000000.0,78000000.0,746000000.0,2248000000.0,11000000.0,22000000.0,115000000.0,8946000000.0,2939000000.0,4107000000.0,18906000000.0,791000000.0,319000000.0,143000000.0,399000000.0,2299000000.0,28431000000.0,223000000.0,50528000000.0,3289000000.0,3320000000.0,5764000000.0,1330000000.0,4435000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,1271984000000.0,93335437407.791,508500000000.0,290400000000.0,264400000000.0,300000000.0,217800000000.0,0.0,6.1,26655267877.440002,8077351946.495,744752739.68,16507801702.772001,3000747638.63,7017000000.0,47096000000.0,34153000000.0,26276000000.0,13388000000.0,1506000000.0,328000000.0,7541000000.0,336000000.0,2221000000.0,2877000000.0,204000000.0,747000000.0,0.0,1575000000.0,64000000.0,310000000.0,14445000000.0,8105000000.0,6931000000.0,10955000000.0,1667000000.0,495000000.0,721000000.0,751000000.0,4253000000.0,2802000000.0,1522000000.0,19358000000.0,2104000000.0,7714000000.0,13357000000.0,2201000000.0,11155000000.0,158861000000.0,27589000000.0,10238333333.333334,22426666666.666668,49984000000.0,-15021333333.333334,143839666666.66666,124876666666.66667,54263333333.333336,70613333333.33333,26156000000.0,45057000.0,41059000.0,300980000000.0,58836000000.0,173804333333.33334,5051876900.0,146992333333.33334,65433000000.0,64137000000.0,118104000000.0,100185666666.66667,30963000000.0,39650333333.333336,1522333333.3333333,8295333333.333333,7452333333.333333,5133666666.666667,1684000000.0,1306000000.0,748579700000.0,720670400000.0,29659333333.333332,28868333333.333332,21458333333.333332,24626333333.333332
2021-01-01,1286925000000.0,47015445219.614,498600000000.0,318600000000.0,292800000000.0,200000000.0,179800000000.0,0.0,6.0,18028798843.203,1518842655.99,988304969.32,1615745913.8799999,1623347904.48,686000000.0,17147000000.0,15363000000.0,8123000000.0,5490000000.0,753000000.0,435000000.0,7182000000.0,58000000.0,0.0,3402000000.0,480000000.0,772000000.0,0.0,25000000.0,28000000.0,96000000.0,8350000000.0,1350000000.0,3823000000.0,37227000000.0,1287000000.0,60000000.0,49000000.0,789000000.0,1054000000.0,4054000000.0,3756000000.0,38845000000.0,3936000000.0,1965000000.0,5381000000.0,312000000.0,5070000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,1308880000000.0,54674465690.381,498600000000.0,318600000000.0,292800000000.0,200000000.0,179800000000.0,0.0,6.1,16873968581.526001,1103344796.0,1408480907.72,767811783.302,747182874.03,326000000.0,20519000000.0,19112000000.0,8976000000.0,7076000000.0,403000000.0,620000000.0,10059000000.0,77000000.0,0.0,5495000000.0,776000000.0,773000000.0,2248000000.0,10000000.0,19000000.0,15000000.0,5942000000.0,1154000000.0,2889000000.0,23077000000.0,2261000000.0,68000000.0,61000000.0,195000000.0,1527000000.0,1190000000.0,433000000.0,25788000000.0,3051000000.0,2051000000.0,4111000000.0,247000000.0,3863000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
